"id","mac","glasses","pet.type","favorite.color","prior.gpa","height","tutoring","passed"
3772,FALSE,FALSE,"none","blue",3.23,70,FALSE,FALSE
3773,FALSE,FALSE,"dog","red",3.55,69,FALSE,TRUE
3774,FALSE,FALSE,"cat","red",3.24,63,TRUE,TRUE
3775,FALSE,FALSE,"cat","orange",0.72,67,TRUE,FALSE
3776,FALSE,FALSE,"dog","red",3.43,67,TRUE,FALSE
3777,FALSE,TRUE,"dog","blue",3.52,62,FALSE,TRUE
3778,FALSE,FALSE,"none","green",3.85,68,FALSE,TRUE
3779,TRUE,TRUE,"dog","green",3.8,64,FALSE,TRUE
3780,FALSE,TRUE,"none","blue",3.74,70,FALSE,TRUE
3781,TRUE,FALSE,"none","blue",3.7,65,TRUE,TRUE
3782,FALSE,FALSE,"fish","red",3.95,65,TRUE,TRUE
3783,FALSE,FALSE,"dog","red",2.31,67,FALSE,TRUE
3784,TRUE,TRUE,"dog","green",2.38,66,FALSE,TRUE
3785,TRUE,FALSE,"dog","blue",3.61,66,FALSE,TRUE
3786,TRUE,TRUE,"cat","red",3.23,69,TRUE,FALSE
3787,FALSE,FALSE,"none","red",2.83,66,TRUE,TRUE
3788,FALSE,FALSE,"dog","red",3.89,69,FALSE,TRUE
3789,FALSE,FALSE,"none","green",1.88,64,TRUE,FALSE
3790,FALSE,TRUE,"none","blue",3.53,68,TRUE,TRUE
3791,FALSE,TRUE,"fish","blue",3.81,66,FALSE,TRUE
3792,TRUE,FALSE,"none","red",3.36,64,TRUE,TRUE
3793,FALSE,FALSE,"cat","blue",3.07,66,FALSE,TRUE
3794,FALSE,TRUE,"dog","blue",3.72,71,TRUE,TRUE
3795,TRUE,FALSE,"fish","red",3.8,73,FALSE,TRUE
3796,FALSE,FALSE,"none","red",3.37,68,TRUE,FALSE
3797,FALSE,FALSE,"dog","red",3.97,59,FALSE,TRUE
3798,FALSE,FALSE,"cat","orange",3.97,67,TRUE,TRUE
3799,FALSE,FALSE,"dog","blue",1.56,62,TRUE,FALSE
3800,FALSE,TRUE,"dog","blue",3.84,67,TRUE,TRUE
3801,FALSE,FALSE,"dog","red",2.19,65,TRUE,FALSE
3802,FALSE,FALSE,"none","blue",1.85,65,FALSE,TRUE
3803,FALSE,TRUE,"none","red",3.74,69,FALSE,TRUE
3804,FALSE,FALSE,"none","orange",3.97,68,FALSE,TRUE
3805,TRUE,FALSE,"cat","blue",2.5,73,TRUE,TRUE
3806,FALSE,FALSE,"none","green",2.66,71,TRUE,TRUE
3807,FALSE,FALSE,"none","blue",3.86,62,FALSE,TRUE
3808,FALSE,FALSE,"none","red",2.87,65,TRUE,TRUE
3809,TRUE,TRUE,"cat","red",2.29,68,FALSE,FALSE
3810,FALSE,TRUE,"none","orange",3.6,67,FALSE,TRUE
3811,TRUE,FALSE,"cat","blue",3.66,62,FALSE,TRUE
3812,FALSE,TRUE,"dog","green",3.75,63,TRUE,TRUE
3813,FALSE,FALSE,"cat","green",2.86,64,TRUE,TRUE
3814,FALSE,FALSE,"none","orange",3.58,69,TRUE,TRUE
3815,FALSE,TRUE,"none","green",3.56,66,FALSE,TRUE
3816,TRUE,TRUE,"none","red",3.49,64,FALSE,TRUE
3817,FALSE,FALSE,"none","green",3.13,66,FALSE,TRUE
3818,FALSE,FALSE,"dog","blue",3.99,68,TRUE,TRUE
3819,FALSE,TRUE,"dog","blue",3.8,61,TRUE,TRUE
3820,FALSE,FALSE,"cat","red",3.7,68,TRUE,TRUE
3821,FALSE,TRUE,"dog","red",2.75,68,FALSE,TRUE
3822,FALSE,FALSE,"none","red",3.25,60,FALSE,TRUE
3823,TRUE,FALSE,"cat","green",3.88,64,TRUE,TRUE
3824,FALSE,FALSE,"dog","blue",3.91,65,FALSE,TRUE
3825,FALSE,TRUE,"none","blue",3.72,66,FALSE,TRUE
3826,FALSE,TRUE,"dog","orange",3.55,69,TRUE,TRUE
3827,FALSE,FALSE,"none","red",3.85,67,TRUE,TRUE
3828,FALSE,FALSE,"fish","red",3.5,66,TRUE,FALSE
3829,FALSE,FALSE,"dog","green",3.35,73,TRUE,TRUE
3830,TRUE,FALSE,"cat","red",3.16,66,TRUE,TRUE
3831,FALSE,FALSE,"none","red",3.75,70,TRUE,TRUE
3832,TRUE,FALSE,"cat","blue",3.32,71,TRUE,TRUE
3833,FALSE,TRUE,"dog","red",3.49,65,FALSE,TRUE
3834,FALSE,TRUE,"cat","red",3.09,67,TRUE,TRUE
3835,FALSE,TRUE,"dog","red",3.2,65,TRUE,TRUE
3836,TRUE,TRUE,"none","blue",3.79,64,TRUE,TRUE
3837,FALSE,FALSE,"dog","blue",3.56,69,FALSE,TRUE
3838,FALSE,FALSE,"cat","blue",3.66,66,TRUE,TRUE
3839,FALSE,TRUE,"cat","blue",3.35,68,FALSE,TRUE
3840,FALSE,TRUE,"dog","orange",3.76,70,TRUE,TRUE
3841,TRUE,FALSE,"dog","red",3.85,62,FALSE,TRUE
3842,FALSE,FALSE,"none","green",3.59,66,FALSE,TRUE
3843,FALSE,TRUE,"dog","blue",2.23,66,TRUE,TRUE
3844,FALSE,FALSE,"dog","green",3.94,66,TRUE,TRUE
3845,FALSE,FALSE,"none","blue",2.82,63,FALSE,FALSE
3846,FALSE,TRUE,"dog","red",3.66,71,TRUE,TRUE
3847,TRUE,FALSE,"cat","orange",3.34,62,TRUE,TRUE
3848,TRUE,FALSE,"none","blue",3.14,69,FALSE,TRUE
3849,TRUE,FALSE,"none","blue",3.98,66,FALSE,TRUE
3850,TRUE,FALSE,"none","red",2.23,68,TRUE,FALSE
3851,FALSE,FALSE,"none","green",3.26,67,TRUE,FALSE
3852,TRUE,FALSE,"none","red",3.8,65,TRUE,TRUE
3853,FALSE,TRUE,"cat","green",3.13,61,TRUE,TRUE
3854,TRUE,FALSE,"none","green",3.91,63,FALSE,TRUE
3855,FALSE,FALSE,"none","blue",3.9,69,FALSE,TRUE
3856,FALSE,FALSE,"none","red",3.32,58,TRUE,TRUE
3857,FALSE,TRUE,"dog","blue",3.87,66,TRUE,TRUE
3858,TRUE,FALSE,"dog","red",3.71,66,FALSE,TRUE
3859,FALSE,FALSE,"none","red",2.33,63,TRUE,TRUE
3860,FALSE,FALSE,"fish","blue",3.98,68,FALSE,TRUE
3861,FALSE,TRUE,"cat","green",2.56,69,TRUE,TRUE
3862,FALSE,TRUE,"none","green",3.91,70,FALSE,TRUE
3863,TRUE,FALSE,"none","red",3.9,60,TRUE,TRUE
3864,FALSE,FALSE,"dog","blue",3.8,71,FALSE,TRUE
3865,FALSE,FALSE,"dog","blue",3.63,69,FALSE,TRUE
3866,FALSE,FALSE,"cat","blue",1.74,66,FALSE,FALSE
3867,FALSE,TRUE,"cat","blue",3.67,69,TRUE,TRUE
3868,FALSE,FALSE,"dog","red",3.32,65,TRUE,TRUE
3869,FALSE,TRUE,"none","red",3.84,63,FALSE,TRUE
3870,FALSE,FALSE,"dog","red",2.96,65,FALSE,TRUE
3871,FALSE,FALSE,"none","blue",2.52,68,TRUE,FALSE
3872,FALSE,TRUE,"none","green",3.77,64,TRUE,TRUE
3873,TRUE,FALSE,"dog","orange",2.92,68,TRUE,FALSE
3874,FALSE,TRUE,"none","red",3.67,64,FALSE,TRUE
3875,FALSE,TRUE,"none","blue",3.48,66,FALSE,TRUE
3876,FALSE,FALSE,"none","blue",2.47,64,FALSE,FALSE
3877,FALSE,FALSE,"cat","blue",2.91,68,TRUE,TRUE
3878,FALSE,TRUE,"none","blue",3.9,66,TRUE,TRUE
3879,FALSE,TRUE,"dog","red",2.96,65,TRUE,TRUE
3880,FALSE,TRUE,"none","blue",2.94,69,TRUE,TRUE
3881,TRUE,FALSE,"dog","red",3.52,64,TRUE,TRUE
3882,FALSE,FALSE,"fish","red",3.58,65,TRUE,TRUE
3883,FALSE,FALSE,"none","red",3.45,62,FALSE,TRUE
3884,FALSE,FALSE,"dog","green",3.07,71,FALSE,TRUE
3885,FALSE,TRUE,"cat","green",3.26,63,TRUE,FALSE
3886,TRUE,FALSE,"cat","blue",3.92,63,TRUE,TRUE
3887,FALSE,FALSE,"none","blue",1.71,66,FALSE,FALSE
3888,FALSE,FALSE,"dog","orange",3.73,64,TRUE,TRUE
3889,TRUE,FALSE,"dog","green",3.11,65,FALSE,FALSE
3890,FALSE,TRUE,"none","blue",3.92,65,FALSE,TRUE
3891,FALSE,FALSE,"none","red",3.28,67,FALSE,FALSE
3892,FALSE,FALSE,"cat","red",3.21,60,FALSE,TRUE
3893,TRUE,TRUE,"none","red",3.52,65,TRUE,TRUE
3894,FALSE,FALSE,"fish","blue",3.53,67,TRUE,FALSE
3895,FALSE,FALSE,"none","blue",3.02,61,TRUE,TRUE
3896,FALSE,FALSE,"dog","blue",3.88,66,FALSE,TRUE
3897,TRUE,FALSE,"dog","red",3.78,68,FALSE,TRUE
3898,FALSE,FALSE,"none","green",2.65,66,FALSE,TRUE
3899,TRUE,FALSE,"none","red",3.37,65,TRUE,TRUE
3900,FALSE,FALSE,"dog","blue",3.54,68,FALSE,TRUE
3901,TRUE,FALSE,"dog","red",3.36,64,TRUE,TRUE
3902,FALSE,FALSE,"none","blue",2.42,67,FALSE,FALSE
3903,FALSE,FALSE,"none","blue",3.89,66,FALSE,TRUE
3904,TRUE,FALSE,"dog","blue",3.74,71,FALSE,TRUE
3905,TRUE,FALSE,"none","blue",3.23,66,FALSE,FALSE
3906,TRUE,TRUE,"fish","green",3.31,71,FALSE,TRUE
3907,FALSE,FALSE,"dog","green",3,65,FALSE,TRUE
3908,FALSE,FALSE,"none","green",3.75,69,TRUE,TRUE
3909,FALSE,FALSE,"dog","blue",3.8,62,TRUE,TRUE
3910,FALSE,FALSE,"none","red",3.19,67,FALSE,TRUE
3911,FALSE,TRUE,"none","red",3.04,68,FALSE,TRUE
3912,FALSE,TRUE,"dog","green",3.6,73,FALSE,TRUE
3913,FALSE,FALSE,"dog","blue",3.52,62,FALSE,TRUE
3914,FALSE,TRUE,"none","red",3.64,72,FALSE,TRUE
3915,FALSE,TRUE,"dog","red",3.52,67,TRUE,TRUE
3916,FALSE,TRUE,"none","blue",3.42,66,FALSE,TRUE
3917,TRUE,TRUE,"dog","green",3.76,68,FALSE,FALSE
3918,FALSE,TRUE,"cat","green",3.57,65,TRUE,TRUE
3919,FALSE,TRUE,"none","blue",3.15,68,TRUE,FALSE
3920,TRUE,TRUE,"dog","red",3.68,68,FALSE,FALSE
3921,TRUE,FALSE,"none","blue",3.37,67,FALSE,FALSE
3922,FALSE,FALSE,"none","blue",3.71,72,TRUE,FALSE
3923,TRUE,FALSE,"dog","orange",2.81,63,FALSE,FALSE
3924,TRUE,TRUE,"dog","blue",3.89,64,TRUE,TRUE
3925,FALSE,FALSE,"cat","blue",3.99,63,FALSE,TRUE
3926,FALSE,TRUE,"dog","red",3.26,69,TRUE,FALSE
3927,FALSE,FALSE,"dog","red",1.9,59,FALSE,TRUE
3928,FALSE,TRUE,"none","green",2.62,66,TRUE,TRUE
3929,FALSE,FALSE,"none","red",3.68,63,TRUE,TRUE
3930,FALSE,TRUE,"none","red",3.9,70,FALSE,TRUE
3931,FALSE,FALSE,"dog","orange",3.45,70,TRUE,FALSE
3932,TRUE,FALSE,"none","blue",3.59,67,FALSE,TRUE
3933,TRUE,FALSE,"dog","red",3.9,69,FALSE,TRUE
3934,FALSE,FALSE,"none","red",3.6,71,TRUE,FALSE
3935,FALSE,FALSE,"cat","blue",3.24,68,TRUE,TRUE
3936,FALSE,FALSE,"fish","red",3.77,65,TRUE,TRUE
3937,FALSE,FALSE,"dog","orange",2.54,65,TRUE,TRUE
3938,FALSE,FALSE,"dog","blue",2.89,68,FALSE,FALSE
3939,TRUE,TRUE,"cat","blue",3.69,65,TRUE,TRUE
3940,FALSE,FALSE,"dog","green",3.94,65,TRUE,TRUE
3941,FALSE,FALSE,"none","blue",3.26,64,TRUE,TRUE
3942,FALSE,TRUE,"dog","green",3.48,69,TRUE,TRUE
3943,FALSE,TRUE,"dog","green",3.33,68,FALSE,TRUE
3944,FALSE,FALSE,"none","orange",3.13,64,TRUE,FALSE
3945,FALSE,FALSE,"dog","red",3.56,63,FALSE,TRUE
3946,TRUE,TRUE,"none","blue",3.74,66,TRUE,TRUE
3947,FALSE,FALSE,"cat","red",3.58,65,FALSE,TRUE
3948,FALSE,TRUE,"dog","red",2.3,63,FALSE,FALSE
3949,FALSE,FALSE,"none","green",3.48,69,FALSE,TRUE
3950,FALSE,FALSE,"dog","green",3.49,66,FALSE,TRUE
3951,FALSE,TRUE,"dog","green",2.56,70,FALSE,TRUE
3952,TRUE,FALSE,"cat","blue",3.61,65,TRUE,TRUE
3953,TRUE,FALSE,"none","red",3.79,62,TRUE,TRUE
3954,FALSE,FALSE,"none","green",2.13,63,TRUE,FALSE
3955,FALSE,FALSE,"none","red",3.61,73,TRUE,TRUE
3956,FALSE,FALSE,"none","green",3.29,67,FALSE,TRUE
3957,TRUE,FALSE,"fish","blue",3.24,68,FALSE,FALSE
3958,FALSE,FALSE,"dog","green",3.37,69,TRUE,TRUE
3959,FALSE,FALSE,"dog","green",3.56,63,FALSE,TRUE
3960,FALSE,TRUE,"dog","green",3.17,66,TRUE,TRUE
3961,TRUE,TRUE,"dog","blue",3.19,65,FALSE,TRUE
3962,FALSE,TRUE,"dog","red",3.91,68,FALSE,TRUE
3963,FALSE,FALSE,"none","blue",3.26,63,TRUE,TRUE
3964,FALSE,FALSE,"dog","green",2.99,69,FALSE,FALSE
3965,TRUE,FALSE,"dog","red",3.74,68,FALSE,TRUE
3966,FALSE,FALSE,"none","blue",3.57,66,FALSE,TRUE
3967,TRUE,FALSE,"none","blue",3.68,60,TRUE,TRUE
3968,FALSE,TRUE,"cat","red",3.54,65,FALSE,TRUE
3969,TRUE,TRUE,"dog","red",3.72,63,FALSE,FALSE
3970,FALSE,FALSE,"none","red",3.6,67,TRUE,FALSE
3971,TRUE,TRUE,"dog","blue",3.3,66,FALSE,TRUE
3972,FALSE,TRUE,"none","red",2.94,62,TRUE,TRUE
3973,TRUE,FALSE,"none","red",3.5,69,TRUE,TRUE
3974,FALSE,FALSE,"none","blue",3.35,66,TRUE,TRUE
3975,FALSE,TRUE,"cat","blue",3.38,67,FALSE,FALSE
3976,FALSE,FALSE,"fish","blue",2.76,60,FALSE,FALSE
3977,TRUE,TRUE,"none","blue",3.88,67,TRUE,TRUE
3978,TRUE,TRUE,"none","blue",3.87,64,FALSE,TRUE
3979,TRUE,FALSE,"none","red",3.81,66,TRUE,TRUE
3980,FALSE,TRUE,"none","blue",3.51,64,FALSE,TRUE
3981,FALSE,FALSE,"dog","green",3.27,64,FALSE,TRUE
3982,FALSE,TRUE,"none","blue",2.95,69,FALSE,TRUE
3983,FALSE,TRUE,"none","red",2.42,68,FALSE,FALSE
3984,TRUE,TRUE,"none","green",3.3,60,TRUE,TRUE
3985,TRUE,TRUE,"dog","green",3.67,66,FALSE,TRUE
3986,FALSE,FALSE,"dog","orange",3.65,71,TRUE,TRUE
3987,FALSE,TRUE,"none","blue",2.49,64,TRUE,TRUE
3988,FALSE,TRUE,"dog","red",3.87,65,FALSE,TRUE
3989,TRUE,FALSE,"none","orange",2.77,62,FALSE,FALSE
3990,FALSE,FALSE,"cat","blue",3.96,65,TRUE,TRUE
3991,TRUE,TRUE,"dog","green",3.7,63,TRUE,FALSE
3992,FALSE,FALSE,"none","blue",3.59,67,TRUE,TRUE
3993,TRUE,FALSE,"none","blue",2.8,61,TRUE,TRUE
3994,FALSE,FALSE,"dog","orange",3.25,67,TRUE,TRUE
3995,TRUE,TRUE,"none","blue",3.78,67,TRUE,TRUE
3996,FALSE,FALSE,"none","red",3.87,71,TRUE,TRUE
3997,FALSE,FALSE,"dog","green",3.29,66,TRUE,TRUE
3998,FALSE,TRUE,"none","blue",2.51,69,TRUE,TRUE
3999,FALSE,TRUE,"none","blue",3.9,68,FALSE,TRUE
4000,FALSE,TRUE,"dog","red",2.55,62,FALSE,TRUE
4001,FALSE,FALSE,"none","blue",3.19,65,TRUE,TRUE
4002,TRUE,TRUE,"none","green",3.84,69,FALSE,TRUE
4003,TRUE,TRUE,"none","blue",3.76,61,FALSE,TRUE
4004,FALSE,FALSE,"cat","blue",3.89,63,FALSE,TRUE
4005,TRUE,TRUE,"none","blue",3.54,68,FALSE,TRUE
4006,FALSE,FALSE,"dog","blue",3.59,65,TRUE,TRUE
4007,FALSE,TRUE,"dog","red",3.65,66,FALSE,TRUE
4008,FALSE,FALSE,"dog","red",3.78,61,FALSE,TRUE
4009,FALSE,FALSE,"cat","blue",3.86,68,FALSE,TRUE
4010,FALSE,FALSE,"dog","green",3.59,62,FALSE,TRUE
4011,FALSE,TRUE,"dog","green",3.88,66,FALSE,TRUE
4012,FALSE,FALSE,"none","blue",3.93,69,TRUE,TRUE
4013,TRUE,FALSE,"dog","green",2.99,69,TRUE,FALSE
4014,FALSE,TRUE,"dog","red",3.49,73,TRUE,TRUE
4015,TRUE,FALSE,"dog","blue",3.75,66,TRUE,TRUE
4016,FALSE,FALSE,"cat","blue",3.95,65,TRUE,TRUE
4017,TRUE,FALSE,"none","green",3.74,71,FALSE,TRUE
4018,FALSE,TRUE,"cat","red",3.75,65,FALSE,TRUE
4019,FALSE,FALSE,"dog","orange",3.75,66,FALSE,FALSE
4020,FALSE,TRUE,"none","red",1.76,63,TRUE,FALSE
4021,FALSE,FALSE,"fish","green",3.67,67,TRUE,TRUE
4022,FALSE,TRUE,"dog","red",3.03,68,FALSE,TRUE
4023,FALSE,FALSE,"none","red",3.55,66,FALSE,TRUE
4024,FALSE,TRUE,"none","blue",3.87,70,TRUE,TRUE
4025,FALSE,FALSE,"dog","blue",3.06,65,FALSE,FALSE
4026,FALSE,TRUE,"none","orange",3.88,63,FALSE,TRUE
4027,FALSE,TRUE,"dog","green",3.27,63,TRUE,FALSE
4028,FALSE,TRUE,"cat","red",2.45,67,FALSE,FALSE
4029,TRUE,FALSE,"none","green",3.15,69,FALSE,FALSE
4030,TRUE,FALSE,"none","blue",3.54,65,FALSE,TRUE
4031,FALSE,FALSE,"dog","orange",1.58,69,TRUE,FALSE
4032,FALSE,TRUE,"dog","blue",3.27,64,FALSE,FALSE
4033,FALSE,TRUE,"dog","red",3.96,66,TRUE,TRUE
4034,TRUE,FALSE,"none","green",3.64,67,TRUE,TRUE
4035,FALSE,FALSE,"none","orange",2.64,63,FALSE,TRUE
4036,FALSE,TRUE,"dog","blue",3.19,65,FALSE,FALSE
4037,FALSE,TRUE,"none","blue",2.13,63,TRUE,TRUE
4038,FALSE,FALSE,"none","green",2.98,69,FALSE,TRUE
4039,FALSE,FALSE,"none","red",1.81,64,FALSE,TRUE
4040,TRUE,TRUE,"dog","red",3.76,73,FALSE,TRUE
4041,FALSE,TRUE,"fish","green",2.49,65,TRUE,FALSE
4042,TRUE,FALSE,"none","blue",3.76,65,TRUE,TRUE
4043,FALSE,FALSE,"fish","blue",3.36,71,FALSE,FALSE
4044,TRUE,FALSE,"dog","red",2.58,67,TRUE,TRUE
4045,FALSE,TRUE,"none","green",2.7,62,FALSE,TRUE
4046,FALSE,FALSE,"none","green",3.75,64,TRUE,TRUE
4047,FALSE,FALSE,"fish","red",3.27,66,TRUE,TRUE
4048,FALSE,FALSE,"dog","blue",3.95,64,FALSE,TRUE
4049,TRUE,FALSE,"none","blue",3.6,65,TRUE,TRUE
4050,FALSE,TRUE,"cat","blue",3.91,66,FALSE,TRUE
4051,FALSE,FALSE,"cat","green",3.17,71,FALSE,TRUE
4052,FALSE,TRUE,"dog","green",1.63,74,FALSE,FALSE
4053,TRUE,FALSE,"dog","red",2.76,65,FALSE,TRUE
4054,TRUE,FALSE,"none","green",3.96,61,FALSE,TRUE
4055,FALSE,FALSE,"none","blue",2.52,63,FALSE,TRUE
4056,FALSE,TRUE,"dog","blue",3.28,66,FALSE,TRUE
4057,FALSE,FALSE,"dog","green",3.5,62,TRUE,TRUE
4058,FALSE,FALSE,"cat","blue",3.91,66,TRUE,TRUE
4059,FALSE,TRUE,"dog","red",2.78,70,FALSE,TRUE
4060,TRUE,FALSE,"dog","red",3.83,64,FALSE,TRUE
4061,TRUE,TRUE,"none","red",3.08,66,TRUE,TRUE
4062,FALSE,TRUE,"none","blue",3.96,68,TRUE,TRUE
4063,FALSE,FALSE,"dog","red",3.12,65,TRUE,FALSE
4064,FALSE,TRUE,"none","green",2.64,66,FALSE,FALSE
4065,TRUE,FALSE,"cat","blue",3.46,59,TRUE,TRUE
4066,FALSE,TRUE,"none","blue",3.15,62,FALSE,TRUE
4067,FALSE,FALSE,"none","red",3.99,66,TRUE,TRUE
4068,FALSE,TRUE,"dog","orange",3.95,65,FALSE,TRUE
4069,FALSE,TRUE,"none","red",3.55,61,TRUE,TRUE
4070,FALSE,FALSE,"none","orange",3.69,65,FALSE,TRUE
4071,FALSE,TRUE,"dog","red",2.74,65,TRUE,TRUE
4072,FALSE,TRUE,"dog","green",2.02,65,TRUE,FALSE
4073,FALSE,FALSE,"none","blue",3.46,63,TRUE,TRUE
4074,FALSE,TRUE,"dog","green",3.71,66,FALSE,TRUE
4075,FALSE,TRUE,"cat","blue",3.36,64,TRUE,TRUE
4076,FALSE,TRUE,"cat","blue",3.81,65,TRUE,TRUE
4077,TRUE,FALSE,"dog","blue",2.82,67,FALSE,FALSE
4078,TRUE,FALSE,"cat","orange",2.43,61,FALSE,TRUE
4079,TRUE,FALSE,"cat","red",3.91,63,FALSE,TRUE
4080,FALSE,FALSE,"none","blue",3.75,65,FALSE,TRUE
4081,FALSE,FALSE,"dog","red",3.63,72,FALSE,TRUE
4082,TRUE,TRUE,"none","green",3.29,71,FALSE,FALSE
4083,TRUE,TRUE,"dog","green",2.69,70,FALSE,FALSE
4084,TRUE,FALSE,"dog","green",2.72,64,TRUE,FALSE
4085,TRUE,FALSE,"none","blue",3.76,67,FALSE,TRUE
4086,FALSE,TRUE,"none","blue",3.24,65,TRUE,TRUE
4087,FALSE,FALSE,"none","blue",3.51,65,TRUE,TRUE
4088,TRUE,TRUE,"dog","blue",3.02,66,TRUE,TRUE
4089,FALSE,TRUE,"dog","red",3.7,68,FALSE,TRUE
4090,TRUE,FALSE,"dog","red",3.16,64,TRUE,TRUE
4091,TRUE,TRUE,"none","green",4,68,TRUE,TRUE
4092,FALSE,FALSE,"dog","blue",3.03,63,FALSE,FALSE
4093,FALSE,FALSE,"none","green",3.02,66,FALSE,TRUE
4094,FALSE,FALSE,"none","red",3.78,66,TRUE,TRUE
4095,TRUE,TRUE,"dog","blue",2.51,63,TRUE,TRUE
4096,TRUE,FALSE,"dog","red",3.74,68,TRUE,TRUE
4097,FALSE,FALSE,"none","blue",2.63,65,FALSE,TRUE
4098,FALSE,FALSE,"dog","orange",3.94,68,FALSE,TRUE
4099,FALSE,TRUE,"dog","blue",3.97,64,TRUE,TRUE
4100,FALSE,FALSE,"dog","blue",3.35,64,TRUE,FALSE
4101,TRUE,FALSE,"none","red",3.69,66,TRUE,TRUE
4102,TRUE,FALSE,"dog","orange",2.03,68,TRUE,FALSE
4103,TRUE,TRUE,"none","blue",3.99,72,TRUE,TRUE
4104,FALSE,FALSE,"dog","orange",3.75,67,TRUE,TRUE
4105,FALSE,TRUE,"dog","blue",3.25,68,FALSE,TRUE
4106,FALSE,FALSE,"dog","blue",3.31,67,TRUE,TRUE
4107,TRUE,FALSE,"none","blue",3.69,61,TRUE,TRUE
4108,FALSE,FALSE,"fish","blue",3.28,66,TRUE,FALSE
4109,FALSE,TRUE,"none","blue",2.23,65,FALSE,FALSE
4110,FALSE,TRUE,"none","red",3.73,65,TRUE,FALSE
4111,FALSE,FALSE,"none","blue",3.72,59,FALSE,TRUE
4112,FALSE,FALSE,"dog","red",2.63,65,FALSE,TRUE
4113,TRUE,FALSE,"dog","orange",2.86,65,FALSE,FALSE
4114,FALSE,FALSE,"cat","orange",3.4,65,TRUE,TRUE
4115,FALSE,FALSE,"cat","red",3.45,65,TRUE,TRUE
4116,TRUE,FALSE,"dog","blue",3.25,65,FALSE,TRUE
4117,FALSE,FALSE,"dog","red",3.06,66,TRUE,TRUE
4118,FALSE,FALSE,"none","blue",3.73,66,FALSE,TRUE
4119,FALSE,TRUE,"none","red",3.13,63,FALSE,FALSE
4120,FALSE,TRUE,"dog","blue",3.25,64,TRUE,TRUE
4121,FALSE,TRUE,"dog","blue",2.92,68,FALSE,TRUE
4122,TRUE,TRUE,"none","red",3.69,68,TRUE,TRUE
4123,FALSE,FALSE,"dog","red",2.75,62,TRUE,TRUE
4124,FALSE,TRUE,"cat","blue",3.76,63,TRUE,TRUE
4125,FALSE,FALSE,"none","red",3.4,65,TRUE,TRUE
4126,FALSE,FALSE,"none","red",3.14,66,FALSE,TRUE
4127,FALSE,FALSE,"none","blue",3.78,66,FALSE,TRUE
4128,FALSE,FALSE,"fish","blue",3.48,63,FALSE,TRUE
4129,FALSE,FALSE,"none","green",3.71,67,TRUE,TRUE
4130,FALSE,FALSE,"none","orange",2.98,64,FALSE,TRUE
4131,TRUE,FALSE,"none","red",3.32,72,TRUE,TRUE
4132,TRUE,FALSE,"dog","blue",3.12,66,TRUE,FALSE
4133,FALSE,FALSE,"none","blue",3.96,61,FALSE,TRUE
4134,FALSE,TRUE,"dog","blue",3.6,62,FALSE,TRUE
4135,FALSE,FALSE,"dog","red",3.9,64,FALSE,TRUE
4136,FALSE,TRUE,"dog","green",2.91,66,TRUE,TRUE
4137,TRUE,FALSE,"dog","orange",3.8,62,TRUE,TRUE
4138,FALSE,FALSE,"none","red",2.77,61,TRUE,TRUE
4139,TRUE,TRUE,"cat","red",3.88,62,FALSE,TRUE
4140,FALSE,TRUE,"none","green",3.62,63,FALSE,TRUE
4141,FALSE,TRUE,"none","red",3.22,63,FALSE,TRUE
4142,TRUE,TRUE,"dog","red",3.76,67,TRUE,TRUE
4143,FALSE,FALSE,"fish","red",3.61,62,FALSE,TRUE
4144,FALSE,TRUE,"none","green",3.15,64,TRUE,FALSE
4145,TRUE,FALSE,"dog","red",2.94,63,TRUE,TRUE
4146,FALSE,FALSE,"none","blue",2.48,66,FALSE,FALSE
4147,FALSE,FALSE,"cat","orange",3.41,63,TRUE,TRUE
4148,FALSE,TRUE,"none","red",3.96,73,TRUE,TRUE
4149,TRUE,TRUE,"dog","blue",3.9,69,TRUE,TRUE
4150,FALSE,TRUE,"fish","green",3.78,67,FALSE,TRUE
4151,FALSE,TRUE,"cat","red",3.63,66,FALSE,TRUE
4152,TRUE,FALSE,"dog","orange",3.08,62,FALSE,TRUE
4153,FALSE,TRUE,"none","blue",3.44,69,FALSE,TRUE
4154,FALSE,TRUE,"dog","red",3.7,72,TRUE,TRUE
4155,TRUE,TRUE,"cat","red",3.74,60,FALSE,TRUE
4156,TRUE,TRUE,"none","blue",3.45,66,TRUE,TRUE
4157,FALSE,FALSE,"none","orange",3.97,71,FALSE,TRUE
4158,FALSE,TRUE,"none","blue",3.93,60,FALSE,TRUE
4159,FALSE,FALSE,"none","green",3.25,68,TRUE,FALSE
4160,FALSE,FALSE,"dog","red",3.96,62,TRUE,TRUE
4161,FALSE,FALSE,"dog","red",3.94,66,TRUE,TRUE
4162,FALSE,FALSE,"none","red",3.37,70,FALSE,FALSE
4163,FALSE,FALSE,"cat","green",1.81,67,FALSE,FALSE
4164,FALSE,TRUE,"dog","red",3.52,71,FALSE,TRUE
4165,TRUE,TRUE,"none","green",2.92,64,TRUE,FALSE
4166,FALSE,TRUE,"dog","blue",3.34,70,FALSE,TRUE
4167,FALSE,TRUE,"fish","blue",3.23,64,TRUE,FALSE
4168,FALSE,FALSE,"none","blue",2.68,66,FALSE,TRUE
4169,FALSE,FALSE,"dog","red",3.98,69,TRUE,TRUE
